,id,task_id,user_id,mosquito_question_response,tiger_question_response,site_question_response,version_UUID,tiger_certainty_category,expert_id,site_certainty_category,photo,category_id
12808,11169,114,28,mosquito-no,undefined,site-yes,2ae79747-e042-4de4-9146-6dd1dac29c11,,24,,tigapics/84576b70-aa44-424a-a8bc-324e39244ec7.jpg,
12809,11171,116,28,mosquito-unknown,undefined,site-no,833C6759-8868-46E6-A8B5-40DF0EEFC0B2,,25,,tigapics/228038c3-e344-4baa-88aa-2e1c4a0c4267.jpg,
12810,11171,116,28,mosquito-unknown,undefined,site-no,833C6759-8868-46E6-A8B5-40DF0EEFC0B2,0.0,18,,tigapics/228038c3-e344-4baa-88aa-2e1c4a0c4267.jpg,9.0
12811,11171,116,28,mosquito-unknown,undefined,site-no,833C6759-8868-46E6-A8B5-40DF0EEFC0B2,0.0,17,,tigapics/228038c3-e344-4baa-88aa-2e1c4a0c4267.jpg,9.0
12812,11171,116,28,mosquito-unknown,undefined,site-no,833C6759-8868-46E6-A8B5-40DF0EEFC0B2,0.0,31,,tigapics/228038c3-e344-4baa-88aa-2e1c4a0c4267.jpg,9.0
12813,11172,117,28,mosquito-no,undefined,site-yes,c5124311-09d5-4418-96d7-3c0b588af71d,,24,,tigapics/6020eebd-4ba5-4233-925f-8308564ed7f5.jpg,
12814,11173,118,28,mosquito-no,undefined,site-yes,ef68098e-bd2e-426e-8383-470b93336db6,,24,,tigapics/20179c9a-08f4-4cf2-b5af-0c03f2c7957b.jpg,
12815,11176,121,28,mosquito-yes,tiger-unknown,site-no,2427023a-e2f0-43b5-a661-01c473317b4e,,25,,tigapics/3c08de1c-f29a-4931-adce-7adfa5aec14e.jpg,
12816,11176,121,28,mosquito-yes,tiger-unknown,site-no,2427023a-e2f0-43b5-a661-01c473317b4e,0.0,31,,tigapics/3c08de1c-f29a-4931-adce-7adfa5aec14e.jpg,9.0
12817,11176,121,28,mosquito-yes,tiger-unknown,site-no,2427023a-e2f0-43b5-a661-01c473317b4e,0.0,18,,tigapics/3c08de1c-f29a-4931-adce-7adfa5aec14e.jpg,9.0
12818,11176,121,28,mosquito-yes,tiger-unknown,site-no,2427023a-e2f0-43b5-a661-01c473317b4e,0.0,17,,tigapics/3c08de1c-f29a-4931-adce-7adfa5aec14e.jpg,9.0
12819,11178,123,28,mosquito-yes,tiger-unknown,site-no,EE94EEF1-7069-4970-867A-12E9FEDB1526,,25,,tigapics/c8f3673a-c6d8-48ba-a816-8ca6f786f628.jpg,
12820,11178,123,28,mosquito-yes,tiger-unknown,site-no,EE94EEF1-7069-4970-867A-12E9FEDB1526,0.0,31,,tigapics/c8f3673a-c6d8-48ba-a816-8ca6f786f628.jpg,9.0
12821,11178,123,28,mosquito-yes,tiger-unknown,site-no,EE94EEF1-7069-4970-867A-12E9FEDB1526,0.0,18,,tigapics/c8f3673a-c6d8-48ba-a816-8ca6f786f628.jpg,9.0
12822,11178,123,28,mosquito-yes,tiger-unknown,site-no,EE94EEF1-7069-4970-867A-12E9FEDB1526,0.0,17,,tigapics/c8f3673a-c6d8-48ba-a816-8ca6f786f628.jpg,9.0
12823,11180,125,28,mosquito-yes,tiger-unknown,site-no,ca0a3e0e-056f-4aa4-bfe1-4e01213613a7,,25,,tigapics/225809c8-ada2-4d7f-8fc2-008fa201d0a4.jpg,
12824,11180,125,28,mosquito-yes,tiger-unknown,site-no,ca0a3e0e-056f-4aa4-bfe1-4e01213613a7,0.0,31,,tigapics/225809c8-ada2-4d7f-8fc2-008fa201d0a4.jpg,9.0
12825,11180,125,28,mosquito-yes,tiger-unknown,site-no,ca0a3e0e-056f-4aa4-bfe1-4e01213613a7,0.0,18,,tigapics/225809c8-ada2-4d7f-8fc2-008fa201d0a4.jpg,9.0
12826,11180,125,28,mosquito-yes,tiger-unknown,site-no,ca0a3e0e-056f-4aa4-bfe1-4e01213613a7,0.0,17,,tigapics/225809c8-ada2-4d7f-8fc2-008fa201d0a4.jpg,9.0
12827,11181,126,28,mosquito-yes,tiger-unknown,site-no,ca0a3e0e-056f-4aa4-bfe1-4e01213613a7,,25,,tigapics/ba3947d2-c3e2-46f9-ad3b-4d06a2b4de94.jpg,
12828,11181,126,28,mosquito-yes,tiger-unknown,site-no,ca0a3e0e-056f-4aa4-bfe1-4e01213613a7,0.0,31,,tigapics/ba3947d2-c3e2-46f9-ad3b-4d06a2b4de94.jpg,9.0
12829,11181,126,28,mosquito-yes,tiger-unknown,site-no,ca0a3e0e-056f-4aa4-bfe1-4e01213613a7,0.0,18,,tigapics/ba3947d2-c3e2-46f9-ad3b-4d06a2b4de94.jpg,9.0
12830,11181,126,28,mosquito-yes,tiger-unknown,site-no,ca0a3e0e-056f-4aa4-bfe1-4e01213613a7,0.0,17,,tigapics/ba3947d2-c3e2-46f9-ad3b-4d06a2b4de94.jpg,9.0
12831,11182,127,28,mosquito-yes,tiger-unknown,site-no,ca0a3e0e-056f-4aa4-bfe1-4e01213613a7,,25,,tigapics/89be1407-d36e-4dee-a517-a5c7fa3f4c64.jpg,
12832,11182,127,28,mosquito-yes,tiger-unknown,site-no,ca0a3e0e-056f-4aa4-bfe1-4e01213613a7,0.0,31,,tigapics/89be1407-d36e-4dee-a517-a5c7fa3f4c64.jpg,9.0
12833,11182,127,28,mosquito-yes,tiger-unknown,site-no,ca0a3e0e-056f-4aa4-bfe1-4e01213613a7,0.0,18,,tigapics/89be1407-d36e-4dee-a517-a5c7fa3f4c64.jpg,9.0
12834,11182,127,28,mosquito-yes,tiger-unknown,site-no,ca0a3e0e-056f-4aa4-bfe1-4e01213613a7,0.0,17,,tigapics/89be1407-d36e-4dee-a517-a5c7fa3f4c64.jpg,9.0
12835,11185,130,28,mosquito-no,undefined,site-no,39bf22f0-dce9-4d19-9093-37d42a35559f,,25,,tigapics/4ff7b988-ebdd-4156-b6ca-5d5945e3d127.jpg,1.0
12836,11185,130,28,mosquito-no,undefined,site-no,39bf22f0-dce9-4d19-9093-37d42a35559f,,18,,tigapics/4ff7b988-ebdd-4156-b6ca-5d5945e3d127.jpg,1.0
12837,11185,130,28,mosquito-no,undefined,site-no,39bf22f0-dce9-4d19-9093-37d42a35559f,,31,,tigapics/4ff7b988-ebdd-4156-b6ca-5d5945e3d127.jpg,1.0
12838,11185,130,28,mosquito-no,undefined,site-no,39bf22f0-dce9-4d19-9093-37d42a35559f,0.0,17,,tigapics/4ff7b988-ebdd-4156-b6ca-5d5945e3d127.jpg,9.0
12839,11190,135,28,mosquito-yes,tiger-unknown,site-no,618a100a-1d34-4fda-843c-7ef8139069d3,0.0,25,,tigapics/1075bbcd-23e6-478a-89bb-04f18b3477d9.jpg,9.0
12840,11190,135,28,mosquito-yes,tiger-unknown,site-no,618a100a-1d34-4fda-843c-7ef8139069d3,0.0,31,,tigapics/1075bbcd-23e6-478a-89bb-04f18b3477d9.jpg,9.0
12841,11190,135,28,mosquito-yes,tiger-unknown,site-no,618a100a-1d34-4fda-843c-7ef8139069d3,1.0,18,,tigapics/1075bbcd-23e6-478a-89bb-04f18b3477d9.jpg,4.0
12842,11190,135,28,mosquito-yes,tiger-unknown,site-no,618a100a-1d34-4fda-843c-7ef8139069d3,0.0,17,,tigapics/1075bbcd-23e6-478a-89bb-04f18b3477d9.jpg,9.0
12843,11200,145,28,mosquito-yes,tiger-unknown,site-no,ca4ed993-6b68-41a1-b27c-74596cda008c,,25,,tigapics/e802d178-7d49-4878-a34a-bb0c1f10ec61.jpg,
12844,11200,145,28,mosquito-yes,tiger-unknown,site-no,ca4ed993-6b68-41a1-b27c-74596cda008c,2.0,31,,tigapics/e802d178-7d49-4878-a34a-bb0c1f10ec61.jpg,4.0
12845,11200,145,28,mosquito-yes,tiger-unknown,site-no,ca4ed993-6b68-41a1-b27c-74596cda008c,1.0,18,,tigapics/e802d178-7d49-4878-a34a-bb0c1f10ec61.jpg,4.0
12846,11200,145,28,mosquito-yes,tiger-unknown,site-no,ca4ed993-6b68-41a1-b27c-74596cda008c,0.0,17,,tigapics/e802d178-7d49-4878-a34a-bb0c1f10ec61.jpg,9.0
12847,11201,146,28,mosquito-yes,tiger-unknown,site-no,e421d56d-0799-4193-8a76-0625eeabb8c4,,25,,tigapics/10d42fbf-6e1b-4645-a6ac-afa7bad98b3d.jpg,
12848,11201,146,28,mosquito-yes,tiger-unknown,site-no,e421d56d-0799-4193-8a76-0625eeabb8c4,1.0,31,,tigapics/10d42fbf-6e1b-4645-a6ac-afa7bad98b3d.jpg,4.0
12849,11201,146,28,mosquito-yes,tiger-unknown,site-no,e421d56d-0799-4193-8a76-0625eeabb8c4,1.0,18,,tigapics/10d42fbf-6e1b-4645-a6ac-afa7bad98b3d.jpg,4.0
12850,11201,146,28,mosquito-yes,tiger-unknown,site-no,e421d56d-0799-4193-8a76-0625eeabb8c4,1.0,17,,tigapics/10d42fbf-6e1b-4645-a6ac-afa7bad98b3d.jpg,4.0
12851,11202,147,28,mosquito-no,undefined,site-yes,93aa1410-6d07-4061-89d4-73d7ce828ab0,2.0,31,,tigapics/05e63839-b2f5-4938-b99e-354a161cd865.jpg,4.0
12852,11202,147,28,mosquito-no,undefined,site-yes,93aa1410-6d07-4061-89d4-73d7ce828ab0,,25,,tigapics/05e63839-b2f5-4938-b99e-354a161cd865.jpg,
12853,11202,147,28,mosquito-no,undefined,site-yes,93aa1410-6d07-4061-89d4-73d7ce828ab0,1.0,18,,tigapics/05e63839-b2f5-4938-b99e-354a161cd865.jpg,4.0
12854,11202,147,28,mosquito-no,undefined,site-yes,93aa1410-6d07-4061-89d4-73d7ce828ab0,2.0,17,,tigapics/05e63839-b2f5-4938-b99e-354a161cd865.jpg,4.0
12855,11203,148,28,mosquito-yes,tiger-yes,site-no,93aa1410-6d07-4061-89d4-73d7ce828ab0,2.0,31,,tigapics/b5d287a5-d538-44f6-9ebd-898058f57a05.jpg,4.0
12856,11203,148,28,mosquito-yes,tiger-yes,site-no,93aa1410-6d07-4061-89d4-73d7ce828ab0,,25,,tigapics/b5d287a5-d538-44f6-9ebd-898058f57a05.jpg,
12857,11203,148,28,mosquito-yes,tiger-yes,site-no,93aa1410-6d07-4061-89d4-73d7ce828ab0,1.0,18,,tigapics/b5d287a5-d538-44f6-9ebd-898058f57a05.jpg,4.0
12858,11203,148,28,mosquito-yes,tiger-yes,site-no,93aa1410-6d07-4061-89d4-73d7ce828ab0,2.0,17,,tigapics/b5d287a5-d538-44f6-9ebd-898058f57a05.jpg,4.0
12859,11204,149,28,mosquito-yes,tiger-unknown,site-no,93aa1410-6d07-4061-89d4-73d7ce828ab0,2.0,31,,tigapics/13302b41-648c-40e5-ae5e-781a878dd96a.jpg,4.0
12860,11204,149,28,mosquito-yes,tiger-unknown,site-no,93aa1410-6d07-4061-89d4-73d7ce828ab0,,25,,tigapics/13302b41-648c-40e5-ae5e-781a878dd96a.jpg,
12861,11204,149,28,mosquito-yes,tiger-unknown,site-no,93aa1410-6d07-4061-89d4-73d7ce828ab0,1.0,18,,tigapics/13302b41-648c-40e5-ae5e-781a878dd96a.jpg,4.0
12862,11204,149,28,mosquito-yes,tiger-unknown,site-no,93aa1410-6d07-4061-89d4-73d7ce828ab0,2.0,17,,tigapics/13302b41-648c-40e5-ae5e-781a878dd96a.jpg,4.0
12863,11206,151,28,mosquito-yes,tiger-unknown,site-no,2c03ce09-e673-405f-8ac6-f644a5077109,,25,,tigapics/20742211-cfd5-436b-9472-f3e2d982244b.jpg,
12864,11206,151,28,mosquito-yes,tiger-unknown,site-no,2c03ce09-e673-405f-8ac6-f644a5077109,2.0,31,,tigapics/20742211-cfd5-436b-9472-f3e2d982244b.jpg,4.0
12865,11206,151,28,mosquito-yes,tiger-unknown,site-no,2c03ce09-e673-405f-8ac6-f644a5077109,1.0,18,,tigapics/20742211-cfd5-436b-9472-f3e2d982244b.jpg,4.0
12866,11206,151,28,mosquito-yes,tiger-unknown,site-no,2c03ce09-e673-405f-8ac6-f644a5077109,0.0,17,,tigapics/20742211-cfd5-436b-9472-f3e2d982244b.jpg,9.0
12867,11209,154,28,mosquito-yes,tiger-yes,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,25,,tigapics/ed54ca31-c91c-4d09-b5de-f792d4d65097.jpg,4.0
12868,11209,154,28,mosquito-yes,tiger-yes,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,31,,tigapics/ed54ca31-c91c-4d09-b5de-f792d4d65097.jpg,4.0
12869,11209,154,28,mosquito-yes,tiger-yes,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,18,,tigapics/ed54ca31-c91c-4d09-b5de-f792d4d65097.jpg,4.0
12870,11209,154,28,mosquito-yes,tiger-yes,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,17,,tigapics/ed54ca31-c91c-4d09-b5de-f792d4d65097.jpg,4.0
12871,11210,155,28,mosquito-yes,tiger-yes,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,25,,tigapics/156b6c41-330c-4c12-8315-5d11fca62ae0.jpg,4.0
12872,11210,155,28,mosquito-yes,tiger-yes,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,31,,tigapics/156b6c41-330c-4c12-8315-5d11fca62ae0.jpg,4.0
12873,11210,155,28,mosquito-yes,tiger-yes,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,18,,tigapics/156b6c41-330c-4c12-8315-5d11fca62ae0.jpg,4.0
12874,11210,155,28,mosquito-yes,tiger-yes,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,17,,tigapics/156b6c41-330c-4c12-8315-5d11fca62ae0.jpg,4.0
12875,11211,156,28,mosquito-no,undefined,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,25,,tigapics/0fc6ebb8-735e-4334-9579-afa368ae2518.jpg,4.0
12876,11211,156,28,mosquito-no,undefined,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,31,,tigapics/0fc6ebb8-735e-4334-9579-afa368ae2518.jpg,4.0
12877,11211,156,28,mosquito-no,undefined,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,18,,tigapics/0fc6ebb8-735e-4334-9579-afa368ae2518.jpg,4.0
12878,11211,156,28,mosquito-no,undefined,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,17,,tigapics/0fc6ebb8-735e-4334-9579-afa368ae2518.jpg,4.0
12879,11212,157,28,mosquito-no,undefined,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,25,,tigapics/9f96f28c-ed1d-46ae-8950-d4e2d8575c47.jpg,4.0
12880,11212,157,28,mosquito-no,undefined,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,31,,tigapics/9f96f28c-ed1d-46ae-8950-d4e2d8575c47.jpg,4.0
12881,11212,157,28,mosquito-no,undefined,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,18,,tigapics/9f96f28c-ed1d-46ae-8950-d4e2d8575c47.jpg,4.0
12882,11212,157,28,mosquito-no,undefined,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,17,,tigapics/9f96f28c-ed1d-46ae-8950-d4e2d8575c47.jpg,4.0
12883,11213,158,28,mosquito-no,undefined,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,25,,tigapics/3dfadcfb-0d34-4100-845f-8682e461b284.jpg,4.0
12884,11213,158,28,mosquito-no,undefined,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,31,,tigapics/3dfadcfb-0d34-4100-845f-8682e461b284.jpg,4.0
12885,11213,158,28,mosquito-no,undefined,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,18,,tigapics/3dfadcfb-0d34-4100-845f-8682e461b284.jpg,4.0
12886,11213,158,28,mosquito-no,undefined,site-yes,33f778d2-056c-46cc-adfc-bf92444df319,2.0,17,,tigapics/3dfadcfb-0d34-4100-845f-8682e461b284.jpg,4.0
12887,11216,161,28,mosquito-yes,tiger-unknown,site-no,B938B450-48C6-47B9-8E11-924EE331CA6E,0.0,25,,tigapics/b4d5a953-8a80-4f0e-ba59-4f782e336ef3.jpg,9.0
12888,11216,161,28,mosquito-yes,tiger-unknown,site-no,B938B450-48C6-47B9-8E11-924EE331CA6E,1.0,18,,tigapics/b4d5a953-8a80-4f0e-ba59-4f782e336ef3.jpg,4.0
12889,11216,161,28,mosquito-yes,tiger-unknown,site-no,B938B450-48C6-47B9-8E11-924EE331CA6E,0.0,17,,tigapics/b4d5a953-8a80-4f0e-ba59-4f782e336ef3.jpg,9.0
12890,11216,161,28,mosquito-yes,tiger-unknown,site-no,B938B450-48C6-47B9-8E11-924EE331CA6E,0.0,31,,tigapics/b4d5a953-8a80-4f0e-ba59-4f782e336ef3.jpg,9.0
12891,11218,163,28,mosquito-yes,tiger-unknown,site-no,357BDCE6-8254-423A-B25C-E1AE351A01FB,,25,,tigapics/5f1541c7-5bea-4f22-ad76-62d4f73654d2.jpg,
12892,11218,163,28,mosquito-yes,tiger-unknown,site-no,357BDCE6-8254-423A-B25C-E1AE351A01FB,1.0,18,,tigapics/5f1541c7-5bea-4f22-ad76-62d4f73654d2.jpg,4.0
12893,11218,163,28,mosquito-yes,tiger-unknown,site-no,357BDCE6-8254-423A-B25C-E1AE351A01FB,0.0,17,,tigapics/5f1541c7-5bea-4f22-ad76-62d4f73654d2.jpg,9.0
12894,11218,163,28,mosquito-yes,tiger-unknown,site-no,357BDCE6-8254-423A-B25C-E1AE351A01FB,1.0,31,,tigapics/5f1541c7-5bea-4f22-ad76-62d4f73654d2.jpg,4.0
12895,11221,166,28,mosquito-no,undefined,site-no,1A3D5BBB-3378-426B-8121-12A9CBE79FB5,,24,,tigapics/8409c787-019c-4eea-b4f9-263abf36dc8f.jpg,
12896,11223,168,28,mosquito-yes,tiger-unknown,site-no,d5ba5cbf-950b-4978-b84e-1cf49aee09a0,,23,,tigapics/d4e83a7d-bfa9-49fc-88c8-5ee0b3cf49cd.jpg,
12897,11223,168,28,mosquito-yes,tiger-unknown,site-no,d5ba5cbf-950b-4978-b84e-1cf49aee09a0,1.0,22,,tigapics/d4e83a7d-bfa9-49fc-88c8-5ee0b3cf49cd.jpg,4.0
12898,11223,168,28,mosquito-yes,tiger-unknown,site-no,d5ba5cbf-950b-4978-b84e-1cf49aee09a0,1.0,20,,tigapics/d4e83a7d-bfa9-49fc-88c8-5ee0b3cf49cd.jpg,4.0
12899,11223,168,28,mosquito-yes,tiger-unknown,site-no,d5ba5cbf-950b-4978-b84e-1cf49aee09a0,1.0,21,,tigapics/d4e83a7d-bfa9-49fc-88c8-5ee0b3cf49cd.jpg,4.0
12900,11224,169,28,mosquito-yes,tiger-unknown,site-no,3850a62d-8e00-41b3-80d9-b9099d7c6e52,,23,,tigapics/33cdd5dd-1223-4851-86ae-661111fd96eb.jpg,
12901,11224,169,28,mosquito-yes,tiger-unknown,site-no,3850a62d-8e00-41b3-80d9-b9099d7c6e52,1.0,22,,tigapics/33cdd5dd-1223-4851-86ae-661111fd96eb.jpg,4.0
12902,11224,169,28,mosquito-yes,tiger-unknown,site-no,3850a62d-8e00-41b3-80d9-b9099d7c6e52,1.0,20,,tigapics/33cdd5dd-1223-4851-86ae-661111fd96eb.jpg,4.0
12903,11224,169,28,mosquito-yes,tiger-unknown,site-no,3850a62d-8e00-41b3-80d9-b9099d7c6e52,1.0,21,,tigapics/33cdd5dd-1223-4851-86ae-661111fd96eb.jpg,4.0
12904,11225,170,28,mosquito-no,undefined,site-no,e2ffe537-77a3-4237-92e6-f62c65526461,0.0,25,,tigapics/cb598435-7c3a-47ef-8a96-bfcb75249c83.JPG,9.0
12905,11225,170,28,mosquito-no,undefined,site-no,e2ffe537-77a3-4237-92e6-f62c65526461,1.0,31,,tigapics/cb598435-7c3a-47ef-8a96-bfcb75249c83.JPG,4.0
12906,11225,170,28,mosquito-no,undefined,site-no,e2ffe537-77a3-4237-92e6-f62c65526461,0.0,17,,tigapics/cb598435-7c3a-47ef-8a96-bfcb75249c83.JPG,9.0
12907,11225,170,28,mosquito-no,undefined,site-no,e2ffe537-77a3-4237-92e6-f62c65526461,-1.0,18,,tigapics/cb598435-7c3a-47ef-8a96-bfcb75249c83.JPG,2.0
12908,11226,171,28,mosquito-yes,tiger-unknown,site-no,513a4a22-7fe1-44b6-b2eb-054c1ec6037c,0.0,25,,tigapics/05cbdf25-42b8-4cda-878b-04b4080bf6fc.JPG,9.0
12909,11226,171,28,mosquito-yes,tiger-unknown,site-no,513a4a22-7fe1-44b6-b2eb-054c1ec6037c,-1.0,31,,tigapics/05cbdf25-42b8-4cda-878b-04b4080bf6fc.JPG,2.0
12910,11226,171,28,mosquito-yes,tiger-unknown,site-no,513a4a22-7fe1-44b6-b2eb-054c1ec6037c,2.0,18,,tigapics/05cbdf25-42b8-4cda-878b-04b4080bf6fc.JPG,4.0
12911,11226,171,28,mosquito-yes,tiger-unknown,site-no,513a4a22-7fe1-44b6-b2eb-054c1ec6037c,0.0,17,,tigapics/05cbdf25-42b8-4cda-878b-04b4080bf6fc.JPG,9.0
12912,11227,172,28,mosquito-unknown,undefined,site-no,513a4a22-7fe1-44b6-b2eb-054c1ec6037c,0.0,25,,tigapics/d96cf4a5-ee3c-40ae-b751-e4347a1e052d.JPG,9.0
12913,11227,172,28,mosquito-unknown,undefined,site-no,513a4a22-7fe1-44b6-b2eb-054c1ec6037c,-1.0,31,,tigapics/d96cf4a5-ee3c-40ae-b751-e4347a1e052d.JPG,2.0
12914,11227,172,28,mosquito-unknown,undefined,site-no,513a4a22-7fe1-44b6-b2eb-054c1ec6037c,2.0,18,,tigapics/d96cf4a5-ee3c-40ae-b751-e4347a1e052d.JPG,4.0
12915,11227,172,28,mosquito-unknown,undefined,site-no,513a4a22-7fe1-44b6-b2eb-054c1ec6037c,0.0,17,,tigapics/d96cf4a5-ee3c-40ae-b751-e4347a1e052d.JPG,9.0
12916,11232,177,28,mosquito-unknown,undefined,site-no,BFF7330D-F07D-4864-9ACE-F51D794A9DD6,0.0,25,,tigapics/40104d9d-0855-4a8a-a8b1-0f1de307c7b6.jpg,9.0
12917,11232,177,28,mosquito-unknown,undefined,site-no,BFF7330D-F07D-4864-9ACE-F51D794A9DD6,0.0,31,,tigapics/40104d9d-0855-4a8a-a8b1-0f1de307c7b6.jpg,9.0
12918,11232,177,28,mosquito-unknown,undefined,site-no,BFF7330D-F07D-4864-9ACE-F51D794A9DD6,2.0,18,,tigapics/40104d9d-0855-4a8a-a8b1-0f1de307c7b6.jpg,4.0
12919,11232,177,28,mosquito-unknown,undefined,site-no,BFF7330D-F07D-4864-9ACE-F51D794A9DD6,0.0,17,,tigapics/40104d9d-0855-4a8a-a8b1-0f1de307c7b6.jpg,9.0
12920,11238,183,28,mosquito-yes,tiger-unknown,site-no,f8bb003d-201b-4658-a18d-74201dd21b0f,,25,,tigapics/a4274d16-a5ad-4aa8-b461-9cf5918fb925.jpg,
12921,11238,183,28,mosquito-yes,tiger-unknown,site-no,f8bb003d-201b-4658-a18d-74201dd21b0f,2.0,31,,tigapics/a4274d16-a5ad-4aa8-b461-9cf5918fb925.jpg,4.0
12922,11238,183,28,mosquito-yes,tiger-unknown,site-no,f8bb003d-201b-4658-a18d-74201dd21b0f,1.0,17,,tigapics/a4274d16-a5ad-4aa8-b461-9cf5918fb925.jpg,4.0
12923,11238,183,28,mosquito-yes,tiger-unknown,site-no,f8bb003d-201b-4658-a18d-74201dd21b0f,1.0,18,,tigapics/a4274d16-a5ad-4aa8-b461-9cf5918fb925.jpg,4.0
12924,11242,187,28,mosquito-yes,tiger-unknown,site-no,a2d3db5b-a7b5-415c-8b8f-d034a55bf152,,23,,tigapics/9bece5f8-ab47-4250-9e86-6300656188cb.jpg,
12925,11242,187,28,mosquito-yes,tiger-unknown,site-no,a2d3db5b-a7b5-415c-8b8f-d034a55bf152,1.0,22,,tigapics/9bece5f8-ab47-4250-9e86-6300656188cb.jpg,4.0
12926,11242,187,28,mosquito-yes,tiger-unknown,site-no,a2d3db5b-a7b5-415c-8b8f-d034a55bf152,1.0,20,,tigapics/9bece5f8-ab47-4250-9e86-6300656188cb.jpg,4.0
12927,11242,187,28,mosquito-yes,tiger-unknown,site-no,a2d3db5b-a7b5-415c-8b8f-d034a55bf152,2.0,21,,tigapics/9bece5f8-ab47-4250-9e86-6300656188cb.jpg,4.0
12928,11243,188,28,mosquito-yes,tiger-unknown,site-no,a2d3db5b-a7b5-415c-8b8f-d034a55bf152,,23,,tigapics/8e55ab7a-d593-4285-912e-b66514310f5a.jpg,
12929,11243,188,28,mosquito-yes,tiger-unknown,site-no,a2d3db5b-a7b5-415c-8b8f-d034a55bf152,1.0,22,,tigapics/8e55ab7a-d593-4285-912e-b66514310f5a.jpg,4.0
12930,11243,188,28,mosquito-yes,tiger-unknown,site-no,a2d3db5b-a7b5-415c-8b8f-d034a55bf152,1.0,20,,tigapics/8e55ab7a-d593-4285-912e-b66514310f5a.jpg,4.0
12931,11243,188,28,mosquito-yes,tiger-unknown,site-no,a2d3db5b-a7b5-415c-8b8f-d034a55bf152,2.0,21,,tigapics/8e55ab7a-d593-4285-912e-b66514310f5a.jpg,4.0
12932,11247,192,28,mosquito-yes,tiger-unknown,site-no,77e2c7e6-a5bb-4801-80a4-8ba98894a162,,25,,tigapics/e2de2b45-270e-4088-8cd7-799ffed67b02.jpg,
12933,11247,192,28,mosquito-yes,tiger-unknown,site-no,77e2c7e6-a5bb-4801-80a4-8ba98894a162,0.0,31,,tigapics/e2de2b45-270e-4088-8cd7-799ffed67b02.jpg,9.0
12934,11247,192,28,mosquito-yes,tiger-unknown,site-no,77e2c7e6-a5bb-4801-80a4-8ba98894a162,0.0,18,,tigapics/e2de2b45-270e-4088-8cd7-799ffed67b02.jpg,9.0
12935,11247,192,28,mosquito-yes,tiger-unknown,site-no,77e2c7e6-a5bb-4801-80a4-8ba98894a162,0.0,17,,tigapics/e2de2b45-270e-4088-8cd7-799ffed67b02.jpg,9.0
12936,11249,470,6,mosquito-yes,tiger-unknown,site-no,4043177a-652c-4a90-927b-babb97829f92,,25,,tigapics/5d049a1f-61f3-4bf0-bc4f-b4d162a04d1f.jpg,
12937,11249,470,6,mosquito-yes,tiger-unknown,site-no,4043177a-652c-4a90-927b-babb97829f92,1.0,31,,tigapics/5d049a1f-61f3-4bf0-bc4f-b4d162a04d1f.jpg,4.0
12938,11249,470,6,mosquito-yes,tiger-unknown,site-no,4043177a-652c-4a90-927b-babb97829f92,1.0,17,,tigapics/5d049a1f-61f3-4bf0-bc4f-b4d162a04d1f.jpg,4.0
12939,11249,470,6,mosquito-yes,tiger-unknown,site-no,4043177a-652c-4a90-927b-babb97829f92,1.0,18,,tigapics/5d049a1f-61f3-4bf0-bc4f-b4d162a04d1f.jpg,4.0
12940,11251,472,6,mosquito-no,undefined,site-yes,e9af2b08-e2bc-4a5e-8bd6-4aad68b14efe,,24,,tigapics/e0ba754c-7ad7-46f3-be4a-fd9e5af6e697.jpg,
12941,11252,473,6,mosquito-yes,tiger-no,site-no,d7b2c6e7-6751-4d9e-91cf-ccb3503e3246,,23,,tigapics/060d6ced-9ff9-41f1-a564-daf6b04a12e6.png,
12942,11252,473,6,mosquito-yes,tiger-no,site-no,d7b2c6e7-6751-4d9e-91cf-ccb3503e3246,1.0,22,,tigapics/060d6ced-9ff9-41f1-a564-daf6b04a12e6.png,4.0
12943,11252,473,6,mosquito-yes,tiger-no,site-no,d7b2c6e7-6751-4d9e-91cf-ccb3503e3246,1.0,20,,tigapics/060d6ced-9ff9-41f1-a564-daf6b04a12e6.png,4.0
